query_table,candidate_table,query_column,candidate_column
csvData17302070__5.csv,csvData18298484.csv,Team,Team
csvData13434912__7.csv,csvData27987124__3.csv,Player,Player
csvData26604328__1.csv,csvData5809469.csv,USG%,USG%
csvData26604328__1.csv,csvData5809469.csv,GmSc,GmSc
csvData1549285__2.csv,csvData109230__0.csv,BLK%,BLK%
csvData1549285__2.csv,csvData109230__0.csv,ORtg,ORtg
csvData1549285__2.csv,csvData109230__0.csv,TRB%,TRB%
csvData11957850__2.csv,csvData10163568__4.csv,BLK%,BLK%
csvData11957850__2.csv,csvData10163568__4.csv,STL%,STL%
csvData11957850__2.csv,csvData10163568__4.csv,DRtg,DRtg
csvData19688700__1.csv,csvData24919026.csv,POS,POS
csvData27587184__3.csv,csvData1635358.csv,TOV%,TOV%
csvData27587184__3.csv,csvData1635358.csv,ORtg,ORtg
csvData27587184__3.csv,csvData1635358.csv,Opp,Opp
csvData27587184__3.csv,csvData1635358.csv,TRB%,TRB%
csvData27587184__3.csv,csvData1635358.csv,GmSc,GmSc
csvData18493125__12.csv,csvData18493125__12.csv,Player,Player
csvData21286196__12.csv,csvData13703215__19.csv,Team,Team
csvData18562133__3.csv,csvData18562133__2.csv,SLG,SLG
csvData17093328__3.csv,csvData7470046__3.csv,AST%,AST%
csvData21300577__0.csv,csvData29402006__4.csv,OBP,OBP
csvData15025720__0.csv,csvData2907337.csv,Team,Team
csvData15025720__0.csv,csvData2907337.csv,Notes,Notes
csvData15025720__0.csv,csvData2907337.csv,C-G#,C-G#
csvData24341501__13.csv,csvData24341501__13.csv,VORP,VORP
csvData24341501__13.csv,csvData24341501__13.csv,YEAR,YEAR
csvData24341501__13.csv,csvData24341501__13.csv,oppOPS,oppOPS
csvData24591574__0.csv,csvData23847679.csv,TOV%,TOV%
csvData24591574__0.csv,csvData23847679.csv,USG%,USG%
csvData24591574__0.csv,csvData23847679.csv,DRtg,DRtg
csvData15936069__13.csv,csvData15936069__14.csv,oppAVG,oppAVG
csvData15936069__13.csv,csvData15936069__14.csv,oppTAv,oppTAv
csvData13703215__6.csv,csvData13703215__9.csv,Team,Team
csvData13771482__1.csv,csvData5376485__1.csv,Team,Team
csvData4460__0.csv,csvData4460__2.csv,USG%,USG%
csvData7222492__5.csv,csvData16773977__4.csv,FTM,FTM
csvData25437325__11.csv,csvData7104405.csv,Player,Player
csvData25437325__11.csv,csvData7104405.csv,AVG,AVG
csvData11284975__1.csv,csvData19719828.csv,DRtg,DRtg
csvData29230622__16.csv,csvData29230622__16.csv,oppAVG,oppAVG
csvData29230622__16.csv,csvData29230622__16.csv,oppOPS,oppOPS
csvData24108736__4.csv,csvData24108736.csv,Player,Player
csvData24108736__4.csv,csvData24108736.csv,GIDP,GIDP
csvData14297814__2.csv,csvData7001368.csv,Arch-Thru,Arch-Thru
csvData14297814__2.csv,csvData7001368.csv,Mixed Types,Mixed Types
csvData14297814__2.csv,csvData7001368.csv,Box Beam or Girders (Multiple),Box Beam or Girders (Multiple)
csvData14297814__2.csv,csvData7001368.csv,Tee Beam,Tee Beam
csvData14297814__2.csv,csvData7001368.csv,Frame (Except Culverts),Frame (Except Culverts)
csvData14297814__2.csv,csvData7001368.csv,Truss-Deck,Truss-Deck
csvData14297814__2.csv,csvData7001368.csv,Channel Beam,Channel Beam
csvData14297814__2.csv,csvData7001368.csv,Box Beam or Girders (Single or Spread),Box Beam or Girders (Single or Spread)
csvData29230622__18.csv,csvData23904874.csv,TEAM,TEAM
csvData29230622__18.csv,csvData23904874.csv,oppAVG,oppAVG
csvData11573229__2.csv,csvData4482143.csv,Rbat,Rbat
csvData19553885__0.csv,csvData29453038.csv,RBI,RBI
csvData24131822__7.csv,csvData24131822__5.csv,oppTAv,oppTAv
csvData24131822__7.csv,csvData24131822__5.csv,oppSLG,oppSLG
csvData24131822__7.csv,csvData24131822__5.csv,oppRPA+,oppRPA+
csvData11284975__1.csv,csvData21472451.csv,AST%,AST%
csvData22266740__3.csv,csvData9943176.csv,BLK%,BLK%
csvData22266740__3.csv,csvData9943176.csv,TOV%,TOV%
csvData22266740__3.csv,csvData9943176.csv,USG%,USG%
csvData22266740__3.csv,csvData9943176.csv,ORB%,ORB%
csvData22266740__3.csv,csvData9943176.csv,GmSc,GmSc
csvData11957850__0.csv,csvData11957850__2.csv,BLK%,BLK%
csvData11957850__0.csv,csvData11957850__2.csv,STL%,STL%
csvData11957850__0.csv,csvData11957850__2.csv,DRB%,DRB%
csvData11957850__0.csv,csvData11957850__2.csv,USG%,USG%
csvData25450714__7.csv,csvData10027553__11.csv,AVG,AVG
csvData25450714__7.csv,csvData10027553__11.csv,RBI,RBI
csvData3871380__2.csv,csvData3387702.csv,gdp,gdp
csvData1644016__5.csv,csvData1644016__3.csv,ORB%,ORB%
csvData12709080__2.csv,csvData12709080.csv,USG%,USG%
csvData7615166__8.csv,csvData4823585__2.csv,Player,Player
csvData10027553__1.csv,csvData10027553__3.csv,GIDP,GIDP
csvData2852713__13.csv,csvData2852713__10.csv,oWAR,oWAR
csvData2852713__13.csv,csvData2852713__10.csv,Rbat,Rbat
csvData2852713__13.csv,csvData2852713__10.csv,Acquired,Acquired
csvData2852713__13.csv,csvData2852713__10.csv,RAR,RAR
csvData25441565__4.csv,csvData28219100.csv,STL%,STL%
csvData25441565__4.csv,csvData28219100.csv,AST%,AST%
csvData25441565__4.csv,csvData28219100.csv,Date,Date
csvData25441565__4.csv,csvData28219100.csv,DRtg,DRtg
csvData1303939__5.csv,csvData21564597.csv,SLG,SLG
csvData15959016__13.csv,csvData15959016__15.csv,Player,Player
csvData15745723__17.csv,csvData15745723__16.csv,OBP,OBP
csvData13703215__18.csv,csvData29453038__8.csv,RBI,RBI
csvData397377__3.csv,csvData397377__5.csv,GmSc,GmSc
csvData18562133__11.csv,csvData4676916__8.csv,Team,Team
csvData2590167__5.csv,csvData2590167__9.csv,RBI,RBI
csvData17093328__4.csv,csvData17093328__5.csv,STL%,STL%
csvData17093328__4.csv,csvData17093328__5.csv,ORB%,ORB%
csvData20535739__5.csv,csvData20535739__5.csv,Player,Player
csvData15959016__14.csv,csvData28940055.csv,ERA,ERA
csvData17093328__2.csv,csvData23141915__8.csv,ORtg,ORtg
csvData17093328__2.csv,csvData23141915__8.csv,USG%,USG%
csvData17093328__2.csv,csvData23141915__8.csv,TRB%,TRB%
csvData14963477__7.csv,csvData15575337.csv,RBI,RBI
csvData13703215__0.csv,csvData17517374.csv,Player Name,Player Name
csvData13703215__0.csv,csvData17517374.csv,RBI,RBI
csvData26761314__4.csv,csvData20967043__2.csv,eFG%,eFG%
csvData19621512__8.csv,csvData2285399.csv,oppOPS,oppOPS
csvData17377633__3.csv,csvData17377633__3.csv,BLK%,BLK%
csvData1549285__0.csv,csvData1549285__2.csv,DRtg,DRtg
csvData10212811__5.csv,csvData14690251.csv,Team,Team
csvData14429913__4.csv,csvData11585188__0.csv,BLK%,BLK%
csvData9205349__17.csv,csvData9205349__17.csv,iFenwick,iFenwick
csvData9205349__17.csv,csvData9205349__17.csv,iFenwick/60,iFenwick/60
csvData15745723__18.csv,csvData7401568__12.csv,Player,Player
csvData1102081__2.csv,csvData26651945__8.csv,GIDP,GIDP
csvData28193349__8.csv,csvData15965777.csv,OPS,OPS
csvData13997791__4.csv,csvData8479264.csv,POS,POS
csvData15344408__1.csv,csvData19208286.csv,ORtg,ORtg
csvData26239762__2.csv,csvData26239762.csv,ORB%,ORB%
csvData23141915__1.csv,csvData12441316.csv,AST%,AST%
csvData23141915__1.csv,csvData12441316.csv,ORtg,ORtg
csvData18661263__15.csv,csvData18784108__0.csv,Player,Player
csvData20075499__9.csv,csvData20075499__10.csv,SLG,SLG
csvData20075499__9.csv,csvData20075499__10.csv,OBP,OBP
csvData1902536__4.csv,csvData13434912.csv,OBP,OBP
csvData6260469__5.csv,csvData6260469__4.csv,SLG,SLG
csvData6260469__5.csv,csvData6260469__4.csv,GIDP,GIDP
csvData12976003__4.csv,csvData12976003.csv,Team,Team
csvData19659867__3.csv,csvData4460.csv,AST%,AST%
csvData19659867__3.csv,csvData4460.csv,USG%,USG%
csvData15894443__13.csv,csvData7789467.csv,oppOBP,oppOBP
csvData10074535__14.csv,csvData13227194.csv,POS,POS
csvData2055974__4.csv,csvData20828435.csv,DRtg,DRtg
csvData22418917__2.csv,csvData16984008__5.csv,ORB%,ORB%
csvData22418917__2.csv,csvData16984008__5.csv,USG%,USG%
csvData13891302__15.csv,csvData13703215.csv,Team,Team
csvData1102081__0.csv,csvData1102081__2.csv,Team,Team
csvData1102081__0.csv,csvData1102081__2.csv,Player,Player
csvData10547086__14.csv,csvData1576351.csv,OPS,OPS
csvData28193349__9.csv,csvData28193349__9.csv,POS,POS
csvData10602310__2.csv,csvData28449023.csv,Date,Date
csvData15283024__4.csv,csvData15283024__5.csv,Result,Result
csvData13245391__1.csv,csvData13245391__0.csv,DRB%,DRB%
csvData13245391__1.csv,csvData13245391__0.csv,ORtg,ORtg
csvData13245391__1.csv,csvData13245391__0.csv,Date,Date
csvData1902536__8.csv,csvData1902536__6.csv,Team,Team
csvData27987124__1.csv,csvData7401568__11.csv,Player,Player
csvData25450714__6.csv,csvData25450714__6.csv,AVG,AVG
csvData704435__0.csv,csvData12564745.csv,DRB%,DRB%
csvData704435__0.csv,csvData12564745.csv,eFG%,eFG%
csvData704435__0.csv,csvData12564745.csv,DRtg,DRtg
csvData9739809__0.csv,csvData9739809__1.csv,GIDP,GIDP
csvData9739809__0.csv,csvData9739809__1.csv,OBP,OBP
csvData26817631__5.csv,csvData26761314__4.csv,USG%,USG%
csvData1644016__0.csv,csvData1644016__2.csv,BLK%,BLK%
csvData22658714__6.csv,csvData21300577.csv,Team,Team
csvData22658714__6.csv,csvData21300577.csv,Player,Player
csvData7104405__12.csv,csvData7104405.csv,GIDP,GIDP
csvData16984008__0.csv,csvData19635852__7.csv,ORB%,ORB%
csvData11957850__2.csv,csvData6285414.csv,GmSc,GmSc
csvData13638124__7.csv,csvData1902536__13.csv,Player,Player
csvData29051594__1.csv,csvData5587317.csv,sa/s,sa/s
csvData11387111__4.csv,csvData11387111__4.csv,BLK%,BLK%
csvData2879490__15.csv,csvData6433811.csv,Team,Team
csvData2879490__15.csv,csvData6433811.csv,POS,POS
csvData6592205__14.csv,csvData6592205__15.csv,Team,Team
csvData22060727__0.csv,csvData1786628.csv,GmSc,GmSc
csvData26604328__0.csv,csvData26604328__1.csv,ORB%,ORB%
csvData26604328__0.csv,csvData26604328__1.csv,eFG%,eFG%
csvData26604328__0.csv,csvData26604328__1.csv,GmSc,GmSc
csvData1444875__6.csv,csvData436368.csv,Player,Player
csvData25120653__1.csv,csvData2055974__4.csv,eFG%,eFG%
csvData24131822__5.csv,csvData19132138__11.csv,oppSLG,oppSLG
csvData25322806__5.csv,csvData10163568__4.csv,DRB%,DRB%
csvData13638124__5.csv,csvData7104405.csv,OBP,OBP
csvData25437325__8.csv,csvData25437325__11.csv,POS,POS
csvData25437325__8.csv,csvData25437325__11.csv,AVG,AVG
csvData22558849__1.csv,csvData22558849__0.csv,Age,Age
csvData14963477__1.csv,csvData14963477__2.csv,AVG,AVG
csvData6680543__0.csv,csvData6680543__1.csv,TOV%,TOV%
csvData18562133__2.csv,csvData18562133__11.csv,OBP,OBP
csvData18562133__2.csv,csvData18562133__11.csv,Player,Player
csvData29453038__8.csv,csvData13997791.csv,GIDP,GIDP
csvData896377__0.csv,csvData896377__2.csv,FGA,FGA
csvData26150573__1.csv,csvData27303406.csv,BLK%,BLK%
csvData28681743__3.csv,csvData1068737.csv,Player,Player
csvData28681743__3.csv,csvData1068737.csv,TOV,TOV
csvData11859275__1.csv,csvData19387543__0.csv,Date,Date
csvData13336059__14.csv,csvData13336059__12.csv,SLG,SLG
csvData8479264__0.csv,csvData18661263__14.csv,SLG,SLG
csvData4676916__12.csv,csvData27987124__1.csv,SLG,SLG
csvData4676916__12.csv,csvData27987124__1.csv,Player,Player
csvData1444875__0.csv,csvData4676916__10.csv,Team,Team
csvData26651945__4.csv,csvData13771482.csv,OPS,OPS
csvData6592205__2.csv,csvData27987124.csv,SLG,SLG
csvData704435__1.csv,csvData20502200.csv,DRtg,DRtg
csvData7104405__3.csv,csvData15745723.csv,Team,Team
csvData10074535__3.csv,csvData10074535__12.csv,AVG,AVG
csvData10074535__3.csv,csvData10074535__12.csv,OPS,OPS
csvData1549285__2.csv,csvData8963593__3.csv,AST%,AST%
csvData1549285__2.csv,csvData8963593__3.csv,GmSc,GmSc
csvData29402006__4.csv,csvData29402006__5.csv,OPS,OPS
csvData1786628__7.csv,csvData18730587.csv,ORtg,ORtg
csvData2590167__13.csv,csvData9768769.csv,GIDP,GIDP
csvData1068737__2.csv,csvData1068737__0.csv,3PA,3PA
csvData27987124__10.csv,csvData27987124__14.csv,GIDP,GIDP
csvData27987124__10.csv,csvData27987124__14.csv,RBI,RBI
csvData17093328__0.csv,csvData15338949.csv,Date,Date
csvData14690251__3.csv,csvData15892854.csv,OPS,OPS
csvData22418917__2.csv,csvData19659867__3.csv,TOV%,TOV%
csvData22418917__2.csv,csvData19659867__3.csv,Opp,Opp
csvData22418917__2.csv,csvData19659867__3.csv,AST%,AST%
csvData19553885__1.csv,csvData29346752.csv,GIDP,GIDP
csvData22060727__0.csv,csvData17377633.csv,TRB%,TRB%
csvData2792289__3.csv,csvData2792289.csv,STL%,STL%
csvData2792289__3.csv,csvData2792289.csv,DRB%,DRB%
csvData10163568__5.csv,csvData10163568__4.csv,TOV%,TOV%
csvData10163568__5.csv,csvData10163568__4.csv,eFG%,eFG%
csvData13703215__19.csv,csvData29453038__7.csv,Team,Team
csvData19635852__1.csv,csvData1187597.csv,Date,Date
csvData19635852__1.csv,csvData1187597.csv,ORB%,ORB%
csvData4269776__2.csv,csvData2852022.csv,BLK%,BLK%
csvData4269776__2.csv,csvData2852022.csv,eFG%,eFG%
csvData4269776__2.csv,csvData2852022.csv,ORB%,ORB%
csvData4269776__2.csv,csvData2852022.csv,DRtg,DRtg
csvData23967202__3.csv,csvData27602911.csv,AST%,AST%
csvData23967202__3.csv,csvData27602911.csv,DRB%,DRB%
csvData23967202__3.csv,csvData27602911.csv,ORtg,ORtg
csvData23967202__3.csv,csvData27602911.csv,GmSc,GmSc
csvData9205349__0.csv,csvData9205349__3.csv,G/60,G/60
csvData13891302__10.csv,csvData20535739__15.csv,Team,Team
csvData27604003__1.csv,csvData25630627.csv,USG%,USG%
csvData17302070__12.csv,csvData17302070__12.csv,OPS,OPS
csvData1444875__2.csv,csvData1444875__0.csv,Team,Team
csvData18900645__5.csv,csvData18900645.csv,BLK%,BLK%
csvData9469123__4.csv,csvData19621512.csv,VORP,VORP
csvData9469123__4.csv,csvData19621512.csv,TEAM,TEAM
csvData3178438__15.csv,csvData3178438.csv,DRB,DRB
csvData7401568__17.csv,csvData1095819.csv,OBP,OBP
csvData22418917__0.csv,csvData20967043__2.csv,AST%,AST%
csvData12739105__4.csv,csvData16984008__0.csv,TS%,TS%
csvData12739105__4.csv,csvData16984008__0.csv,ORB%,ORB%
csvData12739105__4.csv,csvData16984008__0.csv,DRtg,DRtg
csvData18493125__12.csv,csvData18493125__15.csv,GIDP,GIDP
csvData20085670__2.csv,csvData29346752.csv,POS,POS
csvData20085670__2.csv,csvData29346752.csv,Player,Player
csvData7615166__4.csv,csvData7104405__5.csv,Player,Player
csvData7104405__8.csv,csvData436368.csv,Player,Player
csvData21286196__7.csv,csvData21286196__6.csv,AVG,AVG
csvData704435__0.csv,csvData704435.csv,STL%,STL%
csvData704435__0.csv,csvData704435.csv,ORtg,ORtg
csvData704435__0.csv,csvData704435.csv,TRB%,TRB%
csvData10513074__2.csv,csvData10513074__3.csv,SLG,SLG
csvData10513074__2.csv,csvData10513074__3.csv,GIDP,GIDP
csvData15959016__14.csv,csvData3917818.csv,Player,Player
csvData15959016__14.csv,csvData3917818.csv,BAVG,BAVG
csvData28681743__7.csv,csvData28681743.csv,FGA,FGA
csvData28681743__7.csv,csvData28681743.csv,APG,APG
csvData3383853__11.csv,csvData8479264__0.csv,Team,Team
csvData3653270__0.csv,csvData15549154.csv,digs,digs
csvData3653270__0.csv,csvData15549154.csv,a/s,a/s
csvData24341501__13.csv,csvData24131822__10.csv,AGE,AGE
csvData24341501__13.csv,csvData24131822__10.csv,NAME,NAME
csvData26651945__15.csv,csvData26651945__13.csv,AVG,AVG
csvData26651945__15.csv,csvData26651945__13.csv,Player,Player
csvData25917960__0.csv,csvData8963593__3.csv,TS%,TS%
csvData25917960__0.csv,csvData8963593__3.csv,GmSc,GmSc
csvData2485779__3.csv,csvData2485779__4.csv,Team,Team
csvData1068737__1.csv,csvData11839331.csv,TOV,TOV
csvData13336059__15.csv,csvData13336059__16.csv,Player,Player
csvData23033509__1.csv,csvData23033509__4.csv,OPS,OPS
csvData23033509__1.csv,csvData23033509__4.csv,Player,Player
csvData5376485__7.csv,csvData21286196.csv,AVG,AVG
csvData10027553__6.csv,csvData8598250__1.csv,Team,Team
csvData18518969__6.csv,csvData7063593.csv,DRB%,DRB%
csvData16461238__3.csv,csvData16461238__1.csv,Opponent,Opponent
csvData10602310__2.csv,csvData20409520__3.csv,DRB%,DRB%
csvData21084464__14.csv,csvData1902536__2.csv,OBP,OBP
csvData21084464__14.csv,csvData1902536__2.csv,Player,Player
csvData21084464__14.csv,csvData1902536__2.csv,POS,POS
csvData5416457__0.csv,csvData12660506.csv,DRtg,DRtg
csvData432880__5.csv,csvData28219100__0.csv,ORB%,ORB%
csvData21300577__1.csv,csvData1451552.csv,SLG,SLG
csvData21300577__1.csv,csvData1451552.csv,OPS,OPS
csvData8479264__0.csv,csvData18661263__15.csv,POS,POS
csvData8479264__0.csv,csvData18661263__15.csv,OPS,OPS
csvData1549285__0.csv,csvData11331104.csv,TOV%,TOV%
csvData1549285__0.csv,csvData11331104.csv,ORtg,ORtg
csvData8549891__10.csv,csvData15497713.csv,SLG,SLG
csvData8549891__10.csv,csvData15497713.csv,TEAM,TEAM
csvData27008272__4.csv,csvData27008272__3.csv,FGA,FGA
csvData27008272__4.csv,csvData27008272__3.csv,TOV,TOV
csvData19635852__1.csv,csvData19635852.csv,TRB%,TRB%
csvData23967202__2.csv,csvData20039124.csv,AST%,AST%
csvData9475480__5.csv,csvData5443049__2.csv,AVG,AVG
csvData9475480__5.csv,csvData5443049__2.csv,POS,POS
csvData10547086__7.csv,csvData2761087.csv,Team,Team
csvData15894443__13.csv,csvData19132138__0.csv,oppAVG,oppAVG
csvData4460__3.csv,csvData19659867.csv,DRB%,DRB%
csvData29453038__2.csv,csvData2590167.csv,Player,Player
csvData18784108__4.csv,csvData1902536__14.csv,Player,Player
csvData23138641__17.csv,csvData9205349.csv,FirstA/60,FirstA/60
csvData23138641__17.csv,csvData9205349.csv,iFenwick,iFenwick
csvData23138641__17.csv,csvData9205349.csv,IGP,IGP
csvData11585188__0.csv,csvData20516174.csv,TS%,TS%
csvData11585188__0.csv,csvData20516174.csv,Date,Date
csvData6592205__0.csv,csvData13336059.csv,POS,POS
csvData6592205__0.csv,csvData13336059.csv,Player,Player
csvData23141915__1.csv,csvData2798756__4.csv,DRB%,DRB%
csvData2879490__6.csv,csvData13336059__0.csv,POS,POS
csvData20535739__12.csv,csvData20535739__6.csv,Player,Player
csvData29387459__3.csv,csvData14670547.csv,Age,Age
csvData7470046__0.csv,csvData7470046__0.csv,ORtg,ORtg
csvData7470046__0.csv,csvData7470046__0.csv,USG%,USG%
csvData19114693__13.csv,csvData19114693__0.csv,PIM,PIM
csvData25283220__3.csv,csvData19553885__1.csv,OPS,OPS
csvData15965777__14.csv,csvData1102081__9.csv,POS,POS
csvData14963477__1.csv,csvData14963477.csv,SLG,SLG
csvData4602349__8.csv,csvData4602349__7.csv,AVG,AVG
csvData1786628__8.csv,csvData17919308.csv,eFG%,eFG%
csvData1786628__8.csv,csvData17919308.csv,TRB%,TRB%
csvData19688700__2.csv,csvData14833792__2.csv,Team,Team
csvData19688700__2.csv,csvData14833792__2.csv,SLG,SLG
csvData25437325__8.csv,csvData16000106__5.csv,Team,Team
csvData15745723__2.csv,csvData15745723__8.csv,SLG,SLG
csvData16736013__7.csv,csvData16736013__7.csv,FGA,FGA
csvData16736013__7.csv,csvData16736013__7.csv,SPG,SPG
csvData16736013__7.csv,csvData16736013__7.csv,PPG,PPG
csvData13193220__2.csv,csvData6433811.csv,Team,Team
csvData29453038__17.csv,csvData29453038__6.csv,Team,Team
csvData9702682__1.csv,csvData3291297__1.csv,ibb,ibb
csvData29453038__14.csv,csvData16000106__5.csv,Team,Team
csvData29453038__14.csv,csvData16000106__5.csv,Player,Player
csvData919002__2.csv,csvData26661153.csv,ORtg,ORtg
csvData15936069__18.csv,csvData15936069__17.csv,oppAVG,oppAVG
csvData15936069__18.csv,csvData15936069__17.csv,YEAR,YEAR
csvData7222492__18.csv,csvData3178438.csv,MPG,MPG
csvData12168209__5.csv,csvData18413682.csv,Opponent,Opponent
csvData14518660__14.csv,csvData1215976.csv,RAA,RAA
csvData28459595__2.csv,csvData28459595__2.csv,Opponent,Opponent
csvData21873021__6.csv,csvData18493125__12.csv,Player,Player
csvData24341501__13.csv,csvData19621512.csv,OBP,OBP
csvData7470046__0.csv,csvData5809469.csv,TOV%,TOV%
csvData16984008__5.csv,csvData2179790.csv,STL%,STL%
csvData16984008__5.csv,csvData2179790.csv,Date,Date
csvData8288967__16.csv,csvData8288967__17.csv,Age,Age
csvData8288967__16.csv,csvData8288967__17.csv,Name,Name
csvData22658714__6.csv,csvData26816574.csv,SLG,SLG
csvData19387543__3.csv,csvData19387543.csv,gdp,gdp
csvData19387543__3.csv,csvData19387543.csv,hbp,hbp
csvData6605406__2.csv,csvData6605406.csv,BPG,BPG
csvData4676916__9.csv,csvData1444875__2.csv,Team,Team
csvData4888338__0.csv,csvData4888338__0.csv,Feb,Feb
csvData18798221__1.csv,csvData1549285__2.csv,GmSc,GmSc
csvData18798221__1.csv,csvData1549285__2.csv,DRtg,DRtg
csvData16736013__8.csv,csvData26724876.csv,SPG,SPG
csvData16736013__8.csv,csvData26724876.csv,PPG,PPG
csvData3178438__16.csv,csvData896377__4.csv,SPG,SPG
csvData14585065__2.csv,csvData22490883.csv,BPG,BPG
csvData10212811__5.csv,csvData26672678__2.csv,Player,Player
csvData5416457__1.csv,csvData24591574__0.csv,AST%,AST%
csvData5416457__1.csv,csvData24591574__0.csv,TOV%,TOV%
csvData13703215__1.csv,csvData24108736.csv,Team,Team
csvData13703215__1.csv,csvData24108736.csv,OPS,OPS
csvData1644016__5.csv,csvData16382327__3.csv,AST%,AST%
csvData9371268__3.csv,csvData5041031.csv,eFG%,eFG%
csvData9371268__3.csv,csvData5041031.csv,GmSc,GmSc
csvData13891302__5.csv,csvData13891302__7.csv,Team,Team
csvData27987124__1.csv,csvData28529657.csv,OPS,OPS
csvData25450714__15.csv,csvData25450714.csv,Player,Player
csvData2877720__5.csv,csvData26651945__14.csv,Player,Player
csvData13638124__4.csv,csvData21636484.csv,Team,Team
csvData15745723__5.csv,csvData13997791.csv,GIDP,GIDP
csvData26649044__3.csv,csvData12415569.csv,Salary,Salary
csvData13336059__6.csv,csvData6163702.csv,SLG,SLG
csvData19898919__1.csv,csvData19898919__0.csv,ORtg,ORtg
csvData19898919__1.csv,csvData19898919__0.csv,Date,Date
csvData19898919__1.csv,csvData19898919__0.csv,Opp,Opp
csvData2404013__6.csv,csvData2404013__7.csv,POS,POS
csvData15894443__4.csv,csvData19621512__19.csv,oppOBP,oppOBP
csvData23904874__18.csv,csvData23904874__16.csv,oppRPA+,oppRPA+
