source,compare,col_iguais,col_diferentes,col_dificuldade
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__30.csv,7,30,0.8108108108108109
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__24.csv,16,41,0.7192982456140351
USA_CSV0000000000033847__12.csv,USA_CSV0000000000034882__14.csv,12,41,0.7735849056603774
USA_CSV0000000000033847__12.csv,USA_CSV0000000000034882__15.csv,12,41,0.7735849056603774
USA_CSV0000000000033847__12.csv,USA_CSV0000000000037101__16.csv,7,39,0.8478260869565217
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__28.csv,16,41,0.7192982456140351
USA_CSV0000000000033847__12.csv,USA_CSV0000000000037101__15.csv,7,39,0.8478260869565217
USA_CSV0000000000033847__12.csv,USA_CSV0000000000037101__14.csv,7,39,0.8478260869565217
USA_CSV0000000000033847__12.csv,USA_CSV0000000000034882__12.csv,12,41,0.7735849056603774
USA_CSV0000000000033847__12.csv,USA_CSV0000000000034882__16.csv,12,41,0.7735849056603774
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__29.csv,16,41,0.7192982456140351
USA_CSV0000000000033847__12.csv,USA_CSV0000000000034882__10.csv,5,41,0.8913043478260869
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__9.csv,13,45,0.7758620689655172
USA_CSV0000000000033847__12.csv,USA_CSV0000000000034882__6.csv,5,41,0.8913043478260869
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__0.csv,5,47,0.9038461538461539
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__5.csv,5,47,0.9038461538461539
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__4.csv,5,47,0.9038461538461539
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__1.csv,5,47,0.9038461538461539
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__2.csv,5,47,0.9038461538461539
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__9.csv,16,38,0.7037037037037037
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__19.csv,13,50,0.7936507936507936
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__18.csv,13,50,0.7936507936507936
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__3.csv,10,53,0.8412698412698413
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__2.csv,10,53,0.8412698412698413
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__1.csv,10,53,0.8412698412698413
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__21.csv,13,50,0.7936507936507936
USA_CSV0000000000034882__29.csv,USA_CSV0000000000034882__14.csv,10,44,0.8148148148148148
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__16.csv,7,38,0.8444444444444444
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__31.csv,7,34,0.8292682926829268
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__15.csv,7,38,0.8444444444444444
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__0.csv,10,53,0.8412698412698413
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__24.csv,14,44,0.7586206896551724
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__28.csv,14,44,0.7586206896551724
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__32.csv,8,32,0.8
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__11.csv,12,42,0.7777777777777778
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__29.csv,14,46,0.7666666666666667
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__10.csv,12,42,0.7777777777777778
USA_CSV0000000000034882__29.csv,USA_CSV0000000000034882__10.csv,9,32,0.7804878048780488
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__0.csv,5,46,0.9019607843137255
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__33.csv,5,33,0.868421052631579
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__5.csv,5,46,0.9019607843137255
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__34.csv,5,33,0.868421052631579
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__8.csv,12,42,0.7777777777777778
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__31.csv,5,33,0.868421052631579
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__33.csv,4,41,0.9111111111111111
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__19.csv,17,48,0.7384615384615385
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__34.csv,4,41,0.9111111111111111
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__11.csv,15,42,0.7368421052631579
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__29.csv,19,42,0.6885245901639344
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__18.csv,17,48,0.7384615384615385
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__20.csv,17,48,0.7384615384615385
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__10.csv,15,42,0.7368421052631579
USA_CSV0000000000034882__13.csv,USA_CSV0000000000034882__26.csv,10,44,0.8148148148148148
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__31.csv,4,41,0.9111111111111111
USA_CSV0000000000034882__13.csv,USA_CSV0000000000034882__28.csv,10,44,0.8148148148148148
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__21.csv,17,48,0.7384615384615385
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__3.csv,18,43,0.7049180327868853
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__2.csv,18,43,0.7049180327868853
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__1.csv,18,43,0.7049180327868853
USA_CSV0000000000034882__13.csv,USA_CSV0000000000034882__15.csv,33,4,0.10810810810810811
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__0.csv,18,43,0.7049180327868853
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__13.csv,12,41,0.7735849056603774
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__4.csv,18,43,0.7049180327868853
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__17.csv,12,41,0.7735849056603774
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__5.csv,18,43,0.7049180327868853
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__15.csv,12,41,0.7735849056603774
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__14.csv,12,41,0.7735849056603774
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__0.csv,12,38,0.76
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__5.csv,12,38,0.76
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__24.csv,15,48,0.7619047619047619
USA_CSV0000000000034882__13.csv,USA_CSV0000000000034882__19.csv,9,45,0.8333333333333334
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__28.csv,15,48,0.7619047619047619
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__9.csv,15,46,0.7540983606557377
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__16.csv,6,46,0.8846153846153846
USA_CSV0000000000034882__13.csv,USA_CSV0000000000034882__4.csv,16,47,0.746031746031746
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__15.csv,6,46,0.8846153846153846
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__14.csv,6,46,0.8846153846153846
USA_CSV0000000000034882__13.csv,USA_CSV0000000000034882__10.csv,7,42,0.8571428571428571
USA_CSV0000000000034882__13.csv,USA_CSV0000000000034882__6.csv,7,42,0.8571428571428571
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__31.csv,4,46,0.92
USA_CSV0000000000034882__13.csv,USA_CSV0000000000034882__24.csv,10,44,0.8148148148148148
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__32.csv,5,44,0.8979591836734694
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__9.csv,15,42,0.7368421052631579
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__4.csv,12,38,0.76
USA_CSV0000000000034882__13.csv,USA_CSV0000000000033847__1.csv,12,38,0.76
USA_CSV0000000000034882__13.csv,USA_CSV0000000000037101__20.csv,4,42,0.9130434782608695
USA_CSV0000000000034882__29.csv,USA_CSV0000000000034882__19.csv,10,37,0.7872340425531915
USA_CSV0000000000034882__29.csv,USA_CSV0000000000034882__22.csv,10,37,0.7872340425531915
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__20.csv,2,40,0.9523809523809523
USA_CSV0000000000033847__4.csv,USA_CSV0000000000037101__16.csv,4,42,0.9130434782608695
USA_CSV0000000000033847__4.csv,USA_CSV0000000000037101__15.csv,4,42,0.9130434782608695
USA_CSV0000000000033847__4.csv,USA_CSV0000000000037101__14.csv,4,42,0.9130434782608695
USA_CSV0000000000033847__4.csv,USA_CSV0000000000034882__11.csv,5,38,0.8837209302325582
USA_CSV0000000000033847__4.csv,USA_CSV0000000000034882__9.csv,5,38,0.8837209302325582
USA_CSV0000000000033847__4.csv,USA_CSV0000000000034882__5.csv,10,51,0.8360655737704918
USA_CSV0000000000033847__4.csv,USA_CSV0000000000037101__31.csv,5,36,0.8780487804878049
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__24.csv,13,48,0.7868852459016393
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__13.csv,10,39,0.7959183673469388
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__8.csv,16,38,0.7037037037037037
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__7.csv,16,38,0.7037037037037037
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__17.csv,10,39,0.7959183673469388
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__6.csv,16,38,0.7037037037037037
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__27.csv,14,46,0.7666666666666667
USA_CSV0000000000034882__29.csv,USA_CSV0000000000034882__25.csv,27,4,0.12903225806451613
USA_CSV0000000000034882__29.csv,USA_CSV0000000000033847__11.csv,16,38,0.7037037037037037
USA_CSV0000000000034882__29.csv,USA_CSV0000000000037101__28.csv,14,46,0.7666666666666667
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__8.csv,13,45,0.7758620689655172
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__7.csv,13,45,0.7758620689655172
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__6.csv,13,45,0.7758620689655172
USA_CSV0000000000033847__12.csv,USA_CSV0000000000033847__27.csv,16,41,0.7192982456140351
USA_CSV0000000000033847__12.csv,USA_CSV0000000000037101__12.csv,7,39,0.8478260869565217
USA_CSV0000000000033847__12.csv,USA_CSV0000000000037101__20.csv,2,41,0.9534883720930233
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__19.csv,13,51,0.796875
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__29.csv,16,43,0.7288135593220338
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__18.csv,13,51,0.796875
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__20.csv,13,51,0.796875
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__3.csv,9,56,0.8615384615384616
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__2.csv,9,56,0.8615384615384616
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__1.csv,9,56,0.8615384615384616
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__21.csv,13,51,0.796875
USA_CSV0000000000033847__14.csv,USA_CSV0000000000034882__19.csv,8,42,0.84
USA_CSV0000000000033847__14.csv,USA_CSV0000000000034882__4.csv,13,48,0.7868852459016393
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__0.csv,9,56,0.8615384615384616
USA_CSV0000000000033847__14.csv,USA_CSV0000000000034882__22.csv,8,42,0.84
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__24.csv,16,43,0.7288135593220338
USA_CSV0000000000033847__14.csv,USA_CSV0000000000034882__14.csv,12,41,0.7735849056603774
USA_CSV0000000000033847__14.csv,USA_CSV0000000000034882__15.csv,12,41,0.7735849056603774
USA_CSV0000000000033847__14.csv,USA_CSV0000000000034882__12.csv,12,41,0.7735849056603774
USA_CSV0000000000033847__14.csv,USA_CSV0000000000034882__16.csv,12,41,0.7735849056603774
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__5.csv,9,56,0.8615384615384616
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__0.csv,5,47,0.9038461538461539
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__5.csv,5,47,0.9038461538461539
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__11.csv,14,39,0.7358490566037735
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__10.csv,14,39,0.7358490566037735
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__24.csv,16,41,0.7192982456140351
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__9.csv,13,45,0.7758620689655172
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__28.csv,16,41,0.7192982456140351
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__8.csv,13,45,0.7758620689655172
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__7.csv,13,45,0.7758620689655172
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__33.csv,7,30,0.8108108108108109
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__34.csv,7,30,0.8108108108108109
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__20.csv,2,41,0.9534883720930233
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__31.csv,7,30,0.8108108108108109
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__16.csv,7,39,0.8478260869565217
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__8.csv,14,39,0.7358490566037735
USA_CSV0000000000033847__14.csv,USA_CSV0000000000037101__9.csv,14,39,0.7358490566037735
USA_CSV0000000000033847__14.csv,USA_CSV0000000000033847__4.csv,5,47,0.9038461538461539
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__8.csv,10,39,0.7959183673469388
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__32.csv,7,51,0.8793103448275862
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__7.csv,10,39,0.7959183673469388
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__1.csv,16,47,0.746031746031746
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__34.csv,7,51,0.8793103448275862
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__29.csv,7,51,0.8793103448275862
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__0.csv,16,47,0.746031746031746
USA_CSV0000000000035902__16.csv,USA_CSV0000000000033133.csv,38,75,0.6637168141592921
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__9.csv,10,39,0.7959183673469388
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__31.csv,7,51,0.8793103448275862
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__3.csv,16,47,0.746031746031746
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__11.csv,10,39,0.7959183673469388
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__5.csv,16,47,0.746031746031746
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__28.csv,7,51,0.8793103448275862
USA_CSV0000000000035902__16.csv,USA_CSV0000000000034192.csv,27,89,0.7672413793103449
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__6.csv,16,47,0.746031746031746
USA_CSV0000000000035902__16.csv,USA_CSV0000000000034607.csv,29,85,0.7456140350877193
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__4.csv,16,47,0.746031746031746
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__21.csv,8,50,0.8620689655172413
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__26.csv,8,50,0.8620689655172413
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__24.csv,8,50,0.8620689655172413
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__22.csv,8,50,0.8620689655172413
USA_CSV0000000000035902__16.csv,USA_CSV0000000000035902__27.csv,8,50,0.8620689655172413
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__8.csv,10,39,0.7959183673469388
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__32.csv,7,51,0.8793103448275862
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__7.csv,10,39,0.7959183673469388
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__1.csv,16,47,0.746031746031746
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__34.csv,7,51,0.8793103448275862
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__29.csv,7,51,0.8793103448275862
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__0.csv,16,47,0.746031746031746
USA_CSV0000000000035902__20.csv,USA_CSV0000000000033133.csv,38,75,0.6637168141592921
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__9.csv,10,39,0.7959183673469388
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__31.csv,7,51,0.8793103448275862
USA_CSV0000000000035902__20.csv,USA_CSV0000000000034192.csv,27,89,0.7672413793103449
USA_CSV0000000000035902__20.csv,USA_CSV0000000000034607.csv,29,85,0.7456140350877193
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__28.csv,7,51,0.8793103448275862
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__3.csv,16,47,0.746031746031746
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__2.csv,15,49,0.765625
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__5.csv,16,47,0.746031746031746
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__33.csv,7,51,0.8793103448275862
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__6.csv,16,47,0.746031746031746
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__30.csv,7,51,0.8793103448275862
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__21.csv,8,50,0.8620689655172413
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__26.csv,8,50,0.8620689655172413
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__24.csv,8,50,0.8620689655172413
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__22.csv,8,50,0.8620689655172413
USA_CSV0000000000035902__20.csv,USA_CSV0000000000035902__27.csv,8,50,0.8620689655172413
USA_CSV0000000000033847__17.csv,USA_CSV0000000000033847__19.csv,13,51,0.796875
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__29.csv,16,43,0.7288135593220338
USA_CSV0000000000033847__17.csv,USA_CSV0000000000033847__18.csv,13,51,0.796875
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__3.csv,9,56,0.8615384615384616
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__2.csv,9,56,0.8615384615384616
USA_CSV0000000000033847__17.csv,USA_CSV0000000000033847__21.csv,13,51,0.796875
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__19.csv,8,42,0.84
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__4.csv,13,48,0.7868852459016393
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__0.csv,9,56,0.8615384615384616
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__22.csv,8,42,0.84
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__24.csv,16,43,0.7288135593220338
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__4.csv,9,56,0.8615384615384616
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__1.csv,13,48,0.7868852459016393
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__21.csv,8,42,0.84
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__5.csv,13,48,0.7868852459016393
USA_CSV0000000000033847__17.csv,USA_CSV0000000000033847__33.csv,7,30,0.8108108108108109
USA_CSV0000000000033847__17.csv,USA_CSV0000000000033847__34.csv,7,30,0.8108108108108109
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__11.csv,14,39,0.7358490566037735
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__10.csv,14,39,0.7358490566037735
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__26.csv,10,39,0.7959183673469388
USA_CSV0000000000033847__17.csv,USA_CSV0000000000033847__31.csv,7,30,0.8108108108108109
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__28.csv,10,39,0.7959183673469388
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__31.csv,7,35,0.8333333333333334
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__8.csv,14,39,0.7358490566037735
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__24.csv,10,39,0.7959183673469388
USA_CSV0000000000033847__17.csv,USA_CSV0000000000033847__9.csv,13,45,0.7758620689655172
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__10.csv,5,41,0.8913043478260869
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__6.csv,5,41,0.8913043478260869
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__14.csv,12,41,0.7735849056603774
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__15.csv,12,41,0.7735849056603774
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__32.csv,7,35,0.8333333333333334
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__9.csv,14,39,0.7358490566037735
USA_CSV0000000000033847__17.csv,USA_CSV0000000000033847__24.csv,16,41,0.7192982456140351
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__16.csv,7,39,0.8478260869565217
USA_CSV0000000000033847__17.csv,USA_CSV0000000000033847__28.csv,16,41,0.7192982456140351
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__15.csv,7,39,0.8478260869565217
USA_CSV0000000000033847__17.csv,USA_CSV0000000000037101__14.csv,7,39,0.8478260869565217
USA_CSV0000000000033847__17.csv,USA_CSV0000000000034882__12.csv,12,41,0.7735849056603774
